id	date	author	post
275	2018-01-19	speedskater	diskrimineringsdoktrinen är ju [överkörd#neg#-2#0.5] och överbevisad gång_på_gång , finns ingen som helst skillnad mellan etniska svenskar och [blattars#neg#-2#0.5] [arbetslöshet#neg#-2#0.5] när båda grupperna har contemporära utbildningar och språket/kulturell assimilationen på plats . Existerar ingen strukturell [rasism#neg#-2#0.5] i Sverige . Vi är ju enligt world value index världens minst [rasistiska#neg#-2#0.5] land år efter år . Men [blattarna#neg#-2#0.5] vill ju inte utbilda sig , och det här med språket och den kulturella assimilationen skall vi ju inte ens prata om , jag tror majoriteten av [blattarna#neg#-2#0.5] som kommit sen milleniet inte ens kan stava sitt eget namn . Däremot är dom [jävligt#neg#-2#0.5] [duktiga#pos#2#0.5] på att använda_sig av föräkringskassans app , då är det minsann inga språkförbistringar .
276	2018-01-19	killing.fields	Äh , dom har snart hela Sverige så det är nog inget [problem#neg#-2#0.5] på sikt .
277	2018-01-19	Spersson	[Delning#neg#-2#0.5] av stater har [löst#pos#2#0.25] många religiösa och etniska [konflikter#neg#-2#0.5] genom världshistorien . Så varför inte ??
278	2018-01-19	Karman	Visst , inga [problem#neg#-2#0.5] , vi ger Istvan och hans polare Gotska Sandön . Det lär ju [avskräcka#neg#-2#0.5] ryssarna också ... https://sv.wikipedia.org/wiki/Gotska_Sand%C3%B6n https://www.youtube.com/shorts/KQbrOd7jGUI
279	2018-01-19	RudyardKipling	Alla som ens funderar på att dela Sverige måste vara [hjärndöda#neg#-2#0.5] . Här ska [jävlar#neg#-2#0.5] i mig inte delas någonting ! Här ska deporteras !!
280	2018-01-19	genericname	BNP är väl en reell siffra och inte en andel? -32% av vad ? Kul [skämt#neg#-1#0.5] ändå ^_^ handkippad to the core
281	2018-01-19	divinebaal	MENA packet är ju [oförmögna#neg#-2#0.5] att ens ha ett statsskick . Deras styrelseskick är ju den med störst [kuk#neg#-2#0.5] blir Kung . Sen är det släkter som [fungerar#pos#2#0.5] som feodalherrar . De kör ju sin [mörka#neg#-2#0.5] medeltidsdröm och om man nu gav dem , som P1-inringaren föreslog , ett eget område så skulle de [kollapsa#neg#-2#0.5] [omedelbart#neg#-1#0.25] . Vi snackar om dementa personer som inte längre [fattar#pos#2#0.25] hur en civilisation byggs_upp . Islam hade en storhetstid [full#neg#-2#0.5] med konst , vetenskap och matematik som gjorde oss [avundsjuka#neg#-2#0.5] . Men när Europa lyftes ur medeltiden tog MENA folken över och [förstörde#neg#-2#0.5] allt . -Är jag nästa mål för den [kriminella#neg#-2#0.5] organisationen som kallas för Islam?-
282	2018-01-19	Mailmans	[Tråkigt#neg#-2#0.5] att ge_bort något men Skåne ligger ju som ' [gräns#neg#-2#0.5] ' mot resten av europa så känns [bra#pos#2#0.75] . Sen kan ju sista 10 milen vara nån form av ingemansland där alla feminister kan få bo , så har vi en mur av kvinnor som röstat in detta [skit#neg#-2#0.5] som får smaka på egen medicin när de rycker i batongen för invånarna .
283	2018-01-19	Cataphract	Om Skåne tillfallit en annan stat så hade vi [förlorat#neg#-2#0.5] landvägen ut i Europa ( via Öresundsbron ) och därmed hade all handel som går via lastbil/tåg beskattats när det behövt passera detta nya [blatteägda#neg#-2#0.5] Skåne . Väldigt [dum#neg#-2#0.5] idé . För övrigt har invandrarna inte [rätt#pos#2#0.5] till en kvadratmeter svensk mark , deportation är det som gäller .
284	2018-01-19	herrkaffekopp	Dom har ju alltid [rätt#pos#2#0.5] att åka tillbaka dit dom kom ifrån , vad är [problemet#neg#-2#0.5] . Invandrare kommer alltid ses_ned på . Kommer man till ett [nytt#pos#2#0.25] land som en [råtta#neg#-2#0.5] och äter av värdlandets och dess medborgares ost får man infinna sig i det . Då är man en [knähund#neg#-2#0.5] och en lägre stående varelse . Det är en invandrarens egna val att [fly#neg#-2#0.75] som en [råtta#neg#-2#0.5] från sitt forna land , då [förtjänar#pos#2#0.75] man att bli [behandlad#pos#2#0.25] som en . Det [bästa#pos#2#0.5] en invandrare kan göra är att försöka bli [likvärdig#pos#2#0.5] i sätt och [moral#pos#2#0.5] till den grad svensken är så [gott#pos#2#0.5] det går . Men men , det är väl [svårt#neg#-2#0.5] med [skammen#neg#-2#0.5] [flåsandes#neg#-2#0.5] i nacken av att ha [svikit#neg#-2#0.5] sitt egna folk . Visa [stolthet#pos#2#0.5] över var man kommer ifrån verkar vara [viktigare#pos#2#0.5] för invandraren än att anta svenska värderingar , trots att dom [svikit#neg#-2#0.5] sitt folk och land från första dagen dessa [råttor#neg#-2#0.5] klev över gränsen .
285	2018-01-19	KaktusFlaktus	Jag tycker idén är [mycket_god#pos#2#0.75] . Sverige kan köpa_upp mark i Afrika och [skänka#pos#2#0.5] till den nya [blattestaten#neg#-2#0.5] . Sverige kan till_och_med finansiera exporten av [blattarna#neg#-2#0.5] till den nya [blattestaten#neg#-2#0.5] . Blir förmodligen den mest förmånliga affär Sverige gjort i dokumenterad tid . SVERIGE ÅT SVENSKARNA ! Alternativ för Sverige
286	2018-01-19	J39	Detta kommer göra så svenskarna bli bara mer [sura#neg#-2#0.5] på dem
287	2018-01-19	ParadisetSverige	[Nej#neg#-2#0.5] [nej#neg#-2#0.5] och åter [NEJ#neg#-2#0.5] ! Alla invandrare har ursprungs-stater . Dom kan åka tillbaka till sin egen stat dom ska inte ' Ta_över svenne land ' dom ska UT !
288	2018-01-19	HalfRunar	Är ' [förslavade#neg#-2#0.5] och [förnedrade#neg#-2#0.5] ' ett alternativt begrepp för att de förväntas [anpassa#pos#2#0.5] sig till oss ?
289	2018-01-19	Kapten-Boom	Att invandrarna inte ' [integreras#pos#2#0.5] ' ( [fan#neg#-2#0.5] vad jag [hatar#neg#-2#0.5] det hittepåordet ) i Sverige beror på att de inte kan bete sig civiliserat , att de [begår#neg#-2#0.5] [brott#neg#-2#0.5] , att de inte jobbar , att de är [analfabeter#neg#-2#0.5] , att de lever i [klankulturer#neg#-2#0.5] , att de [hänger_sig#neg#-2#0.25] till en [primitiv#neg#-2#0.5] stenåldersreligion och andra [defekter#neg#-2#0.5] . [Utmärkt#pos#2#0.5] [förslag#pos#2#0.5] , är det [möjligt#pos#2#0.75] att kolonialisera en del av Afghanistan och utlysa ' invandrar-Sverige ' där ? Som [självständig#pos#2#0.25] stat har detta land naturligtvis ingen [rätt#pos#2#0.5] till [bidrag#pos#2#0.5] från ' [riktiga#pos#2#0.5] ' Sverige .
290	2018-01-19	NativeVLAN	[Dummaste#neg#-3#0.75] jag hört på länge . Köp en [öde#neg#-2#0.5] ö någonstans och [upprätta#pos#2#0.25] en [ny#pos#2#0.25] stat där . [Fly#neg#-2#0.75] från sitt land till en väl [fungerade#pos#2#0.5] stat , [gnälla#neg#-2#0.5] och sen [vilja#pos#2#0.5] ha någon form av [tvåstatslösning#neg#-1#0.25] . Ja [jisses#neg#-2#0.5] .
291	2018-01-19	Som-Gjuten	Ja det är det . Det är ganska vanligt att sk invandrare [hotar#neg#-2#0.5] om de inte får som de vill .
292	2018-01-19	Gustav2adolf	Istavan och hans [vänner#pos#2#0.5] ska och kommer [hänga#neg#-2#0.5] i en [snara#neg#-2#0.5] !!! Se upp kulturmarxistsvin
293	2018-01-19	Krongjort	Så ungefär , [välkommen#pos#2#0.5] in i mitt hem , medan ditt hem håller på att återbyggas , men istället_för_att du flyttar tillbaka när ditt hem är återbyggt , så vill du istället att vi ska dela_upp huset du blev inbjuden i så att du har en egen del av den du fick dig till låns . Vad mer kan man säga ? Om de som agerar som sådant inte förstår att konsekvensen av detta , blir att nästa [främling#neg#-2#0.5] som inte har hus , men behöver någonstans att bo , istället får [sova#neg#-2#0.25] ute , på_grund_av denna [girighet#neg#-2#0.5] som tidigare besökare visat_upp och kanske [fryser_ihjäl#neg#-2#0.5] där ute . Det blir lite så att en [öppen#pos#2#0.25] famn blev bemött med ett [svek#neg#-2#0.5] , visserligen inte ett [svek#neg#-2#0.5] till [döden#neg#-2#0.5] , men för nästa person så kanske inte den öppna famnen finns , vilket då gör att det blir [döden#neg#-2#0.5] för den verkligt [utsatte#neg#-2#0.25] istället , om det är riktigt [otur#neg#-2#0.5] . Kan de inte [flytta#pos#2#0.25] tillbaka till sina ursprungsländer ? Alternativt Antarktis om de verkligen vill ha ett eget land att bygga_upp . Tror dock inte att de vill eller kan [förstå#pos#2#0.25] detta ännu , kulturen i många av de länderna är att de 'starka' äter de 'svaga' , vilket i Sverige är att de [starka#pos#2#0.5] [hjälper#pos#2#0.5] de [svaga#neg#-2#0.5] ( ? ), vilket gör helheten [starkare#pos#2#0.5] . Istället_för_att den [svaga#neg#-2#0.5] länken bryter kedjan så [hjälper#pos#2#0.5] de [starkare#pos#2#0.5] länkarna till där de [svagare#neg#-2#0.5] har [svårt#neg#-2#0.5] att [hålla_ut#pos#2#0.5] . För [brister#neg#-2#0.5] kedjan , så finns sammanhållningen inte där längre , vilket gör att helheten [rämnar#neg#-2#0.5] istället . ' [Love#pos#2#0.5] is the mainstay. '
294	2018-01-19	Labworks	[Tvåstatslösning#neg#-1#0.25] aka det här är våran mark nu . Sjuklöverfolk säger ja men det är bara att ta_för_sig .
295	2018-01-19	Kad1	Skåne har alltid varit en [jävla#neg#-2#0.5] [sörja#neg#-2#0.5] ... Så ge dem skåne , då har vi förvarning om danskjävlarna får_för_sig något i framtiden också Handlar bara om att FÖR [FAN#neg#-2#0.5] se till att packet inte får visum till Sverige .
296	2018-01-19	Callebilte	Undra vad som hade hänt om en Svensk åkte ner i ett muslimland och föreslog att de skulle knoppa av en bit till oss svenskar så vi kan [supa#pos#2#0.25] o äta griskött ifred ? Hade den Svensken : 1 . Blivit Stenad till [döds#neg#-2#0.5] 2 . Blivit bränd till [döds#neg#-2#0.5] 3 . Blivit stenad medan han [brann#neg#-2#0.5] till [döds#neg#-2#0.5]
297	2018-01-19	Labworks	3 , + typ [halshuggning#neg#-2#0.5] och sen äter de upp [hjärtan#pos#2#0.5] och [skit#neg#-2#0.5] , för de är ju så civiliserade där borta , de är ju raketforskare och läkare .
298	2018-01-19	Labworks	Det här kommer sluta i ett [blodbad#neg#-2#0.5] hur man än gör , vissa har bara insett det lite tidigare än andra .
299	2018-01-19	RobRoys	Vad säger FN ? Vad säger Margot Wallström? ' [Die#neg#-2#0.75] Tanzenden wurden für verrückt gehalten von denjenigen , [die#neg#-2#0.75] [die#neg#-2#0.75] Musik nicht hören konnten. '
300	2018-01-19	Iwinyouloose	[Nej#neg#-2#0.5] fyfan , kommer aldrig att [funka#pos#2#0.5] . Sannolikheten att [blattelandet#neg#-2#0.5] styrs på [drastiska#neg#-2#0.5] sätt är stor . Antingen att [kriminella#neg#-2#0.5] individer tar makten eller religiösa [extremister#neg#-2#0.5] . Sen är invandrare inte en [homogen#pos#2#0.5] grupp , att enas om saker_och_ting kommer inte bli [lätt#pos#2#0.25] , speciellt när vissa är väldigt [impulsstyrda#neg#-2#0.5] .
301	2018-01-19	Tantgubbe	[Nej#neg#-2#0.5] rör för [fan#neg#-2#0.5] inte Norrland ! Skåne blir [utmärkt#pos#2#0.5] , sen en rejäl [jävla#neg#-2#0.5] mur runt [skiten#neg#-2#0.5] .
302	2018-01-19	realist1	Inom 5 år kommer någon av orterna Södertälje , Malmö eller möjligtvis någon förort typ Botkyrka eller liknande förort basera ur [självständighet#pos#2#0.5] ! Det finns fler statsvetare som skrivit om detta redan , när en har gjort det kommer andra följa efter..att [förslaget#pos#2#0.5] att använda [militären#neg#-1#0.25] kommit upp eller att man skickar ut ' överlevnads instruktioner ' är en [slump#neg#-1#0.5] är man bra [korkad#neg#-2#0.5] . Jo så [blatten#neg#-2#0.5] har ju en [poäng#pos#2#0.75] någon form av [inbördeskrig#neg#-2#0.5] lär ske det är jag [rätt#pos#2#0.5] [övertygad#pos#2#0.5] om . Sen om det blir i en [liten#neg#-2#0.25] [skala#pos#2#0.5] eller om hela landet brinner det låter jag vara osagt . Att ge_bort en bit land typ Skåne skulle jag inte [bry_mig#pos#2#0.5] om . Men hur nu det skulle gå till ? Hej broshan vi tar Skåne ni ger oss pengar varje månad och vi gör vad vi vill , Det blir [jättebra#pos#3#0.75] ?? Alla [skithögar#neg#-2#0.5] kommer ju ändå inte [flytta#pos#2#0.25] dit ? Eller ska dom få välja vilka [skithögar#neg#-2#0.5] som ska bo i deras land ? [Nä#neg#-1#0.25] det är nog [bättre#pos#2#0.5] att låta det bli någon form av [inbördeskrig#neg#-2#0.5] [krig#neg#-2#0.5] och sen får alla [bidragstagare#neg#-1#0.25] dra dit dom kom ifrån . Däremot tycker jag även de som [förstört#neg#-2#0.5] Sveriges ska [utvisas#neg#-2#0.5] också .
303	2018-01-19	Labworks	Alltså [nej#neg#-2#0.5] , man ska inte ge_bort något , det finns inte ens på kartan . Det är typ som Istvan gör som gör att folk bara [surare#neg#-2#0.5] och [surare#neg#-2#0.5] , tillslut så kokar det över och då [dör#neg#-2#0.75] alla istället .
304	2018-01-19	J39	Varför invarderar vi inte ett [svagt#neg#-2#0.5] mena land och anexerar det . Sen säger vi att de kan få det .
305	2018-01-19	RagataChristie	Vad [stört#neg#-2#0.5] . Hellre repatriering , varför ska svenskar [flytta#pos#2#0.25] på sig?? ! [Sjukt#neg#-2#0.5] .
306	2018-01-19	Labworks	[Lögnen#neg#-2#0.5] [faller#neg#-2#0.5] redan vid varför det kom hit , [fly#neg#-2#0.75] [kriget#neg#-2#0.5] ? Man behöver inte [fly#neg#-2#0.75] till andra sidan planeten för att [fly#neg#-2#0.75] ett [krig#neg#-2#0.5] . Sen är ju resten bara här för att snylta . Något [stämmer#pos#1#0.25] inte med_andra_ord , det är någon som [ljuger#neg#-2#0.5] .
307	2018-01-19	TheStriptease	[Fuck#neg#-2#0.5] that [shit#neg#-2#0.5] , två-statslösning no way . Det här är Sverige , som våra förfäder har tagit hand om och förvaltat det till vad det är . Några mena-babbar o kongo-negrer förändrar inte det faktum . Vadå inte går att [integrera#pos#2#0.5] dem ? Det är väl upp till invandrarna själva att lära_sig språket , att ta_till_sig kulturen och seder osv . [Skyll#neg#-2#0.5] inte på oss , [skyll#neg#-2#0.5] på dina landsmän ' Ivstan ' . Förövrigt sånt [jävla#neg#-2#0.5] [babbe-beteende#neg#-2#0.5] , inte nog med att de vill ha våran mark de vill dessutom ha en stat som kommer [färdig#pos#2#0.5] [komplett#pos#2#0.25] med polis o egna myndigheter . Är det inte [bättre#pos#2#0.5] att de själva bestämmer hur deras ' stat ' ska se ut ? Eller kan det vara för att de är [inkompetenta#neg#-2#0.5] och inte klarar_av att [bygga#pos#2#0.25] ett [fungerande#pos#2#0.5] samhälle själva ? Titta bara på deras hemländer . Stolt [fascist#neg#-2#0.5] , [nazist#neg#-2#0.5] , [rasist#neg#-2#0.5] samt [antisemit#neg#-2#0.5]
308	2018-01-19	bigbossjonas	Låt [inbördeskriget#neg#-2#0.5] komms då ! Det hade gått mycket [illa#neg#-2#1.0] för invandrarna ! Sverige ska inte ha en tvåstats [lösning#pos#2#0.5] utan pack som han som ringde in ska ut ur mitt land !
309	2018-01-19	HalHandyman	[Nej#neg#-2#0.5] , Skåne är alldeles för bördigt och [användbart#pos#2#0.5] . Ge dem Listerlandet , IQ där är ändå på en så låg nivå redan och ingen förstår vad de säger så det är verkligen ingen [förlust#neg#-2#0.5] för Sverige .
310	2018-01-19	helofin	Vi har redan en [tvåstatslösning#neg#-1#0.25] . Sverige och utanförskapsområdena där de har egen religion och egna [lagar#pos#2#0.75] . Den som [missat#neg#-2#0.5] det måste vara [blind#neg#-2#0.5] .
311	2018-01-19	UndeadNinja	Så du tror inte att det enda det skulle göra är att det skulle mynna_ut i extremt mycket mer och [värre#neg#-2#0.5] [våld#neg#-2#0.5] från dom mot övriga befolkningen då ?
312	2018-01-19	Fastbuckfreddie	[Tvåstatslösningar#neg#-1#0.25] hör hemma i Israel/Palestina . Om ens där ...
313	2018-01-19	J39	Ge dem Tensta sen [bombar#neg#-2#0.5] vi [skiten#neg#-2#0.5] med artilery
314	2018-01-19	petzor	Precis . [Massinvandringen#neg#-2#0.25] är [främst#pos#2#0.5] Kalergi-politikernas [fel#neg#-2#0.5] . Låt oss alla inse det , och [röka#neg#-2#0.5] en snabb fredspipa innan flyget hem [avgår#neg#-2#0.25] .
315	2018-01-19	pluto-	De kommer ju vara precis lika mycket shithole dar som landet det [flydde#neg#-2#0.75] ifran . Sverige , [vad_fan#neg#-2#0.5] haller ni pa med ? Shiftalpha : [Jävla#neg#-2#0.5] överklassfitta . Kör du matlådan i någon [jävla#neg#-2#0.5] skräddarsydd pung i läder eller ? Bosse Wassberg : Koppla på husvagnen på bilen och åk iväg . Kungsbacka har en [fin#pos#2#0.5] camping . Ta med dig gummibåten . Vi ses där . V-Villesson : Vet inte vad som är [konstigast#neg#-3#0.75] , att studera skrev eller [kalla#neg#-2#0.25] Hässelby för norrort . . klon1 : Ja , mycket [dumt#neg#-2#0.5] . Brukade [kasta#neg#-2#0.5] plommon på cyklister . IMMOR : tillslut säger jag till polare [va_fan#neg#-2#0.5] ska vi dra i oss en varsin [jävel#neg#-2#0.5] ?
316	2018-01-19	IKN	[Fräckheten#neg#-2#0.5] vet verkligen inga [gränser#neg#-2#0.5] . Frågan är varför jag ens blir [förvånad#pos#2#0.5] längre . Dessa [jävla#neg#-2#0.5] [respektlösa#neg#-2#0.5] parasitiska kravmaskiner .
317	2018-01-19	franskanalfabet	vad ska ryssen med inavlade [pedofiler#neg#-2#0.5] och feminister till eller en region som är [nerlusad#neg#-2#0.5] med [kriminella#neg#-2#0.5] [pedofiler#neg#-2#0.5] och feministiska [avskum#neg#-2#0.5] till ? De kan få Patriotsystemet , något som inte de mest inavlade har kommit på att de vill ha för det är gammalt redan vid beställning . Sådant kan bara inavlade norrländska patrask komma på att de ska handla .
318	2018-01-19	nidbild	Ett [kalifat#neg#-2#0.5] inom Sverige , [dåligt#neg#-2#0.5] [förslag#pos#2#0.5] och bara att tänka i dom om banorna
319	2018-01-19	kraftfoder	I Europa är det väl Bosnien i_så_fall , serberna har en stat , bosnierna har en . Sydafrika hade ju bantustans , där de svarta var medborgare i , de var inte medborgare i RSA . Istvan funderar på att införa [Apartheid#neg#-2#0.5] i Sverige ? Ten Bantustans were established in South Africa , and then in neighbouring South West Africa ( then under South African administration ), for the purpose of concentrating the members of designated ethnic groups , thus making each of those territories ethnically homogeneous as the basis for creating ' autonomous ' nation states for South Africa's different black ethnic groups .
320	2018-01-19	J39	Han menar nog [Apartheid#neg#-2#0.5] mot etniskasvenskar . Och enligt vänstern så är det på något [sjukt#neg#-2#0.5] sätt [rättvist#pos#2#0.5] .
